adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.01.2021,https://simpleflying.com/easyjet-bailout/,Easyjet,easyJet Gets £1.4 Billion Bailout Amid COVID-19.,,,,856
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,11.01.2021,https://www.techradar.com/news/british-airways-set-to-pay-out-billions-in-compensation-over-data-breach,British Airways,"British Airways set to pay out billions in compensation over data breach- each claimant could receive GBP 1,000",,,,857
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.ttgmedia.com/news/news/virgin-atlantic-trims-schedule-as-it-seeks-covid-cash-injection-26855,Virgin Atlantic,Virgin Atlantic trims schedule as it seeks COVID cash injection.,,,,858
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.oyeyeah.com/travel/british-airways-suspends-direct-flight-operations-to-lahore/,British Airways,British Airways will suspend flights to Lahore because of changes in summer schedule ,,,,859
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.mirror.co.uk/money/breaking-jet2-suspends-flights-until-23306513,Jet2,Jet2 cancels all flights until end of March amid surge in covid cases,,,,860
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,12.01.2021,https://www.mirror.co.uk/money/breaking-jet2-suspends-flights-until-23306513,Jet2,Jet2 suspends all flights until 25 March because of COVID-19 travel restrictions ,,,,861
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,13.01.2021,https://www.oyeyeah.com/travel/british-airways-direct-flights-to-lahore-are-operational/,British Airways,British Airways still operating flights to Lahore ,,,,862
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,13.01.2021,https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Faviation24.us14.list-manage.com%2Ftrack%2Fclick%3Fu%3Ddd939d036016171cdf1fdd7ad%26id%3Db16d20a049%26e%3Dfa384fd3b6&data=04%7C01%7Crodolfo.losada%40wfp.org%7Cea556d736ae84d336a7508d8b7aa3e6e%7C462ad9aed7d94206b87471b1e079776f%7C0%7C0%7C637461289107320601%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C1000&sdata=2kCoG0UJwUZd5nXiwjCV6VXdjRTHuRG97MFeYx6pMVo%3D&reserved=0,Jet2,Jet2 suspends all flights until 25MAR21,,,,863
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,13.01.2021,https://www.bloomberg.com/news/articles/2021-01-12/british-airways-faces-biggest-class-action-suit-over-data-breach,British Airways,British Airways faces biggest class-action suit over data breach.,,,,864
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://www.which.co.uk/news/2021/01/ryanair-and-british-airways-continue-to-refuse-refunds-for-customers-who-cant-legally-travel/,British Airways/ Ryanair,Ryanair and British Airways continue to refuse refunds for customers who can’t legally travel.,,,,865
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://aeronauticsonline.com/british-airways-secures-2-billion-government-loan/,British Airways,British Airways Secures £2 billion Government Loan.,,,,866
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://www.reuters.com/article/us-health-coronavirus-britain-easyjet/easyjet-secures-new-five-year-1-87-billion-loan-with-uk-guarantee-idUSKBN29G0T0,Easyjet,EasyJet secures new five-year $1.87 billion loan with UK guarantee,,,,867
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,18.01.2021,https://www.euroweeklynews.com/2021/01/15/ryanair-officially-grounds-flights-from-belfast-international/,Ryanair,Ryanair cancels its flights between Belfast and London Stansted until end of March following COVID-19 restrictions.,,,,868
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,26.01.2021,https://www.routesonline.com/news/29/breaking-news/295098/eastern-airways-adds-french-regional-destinations/,Eastern Airways,Eastern Airways adds French regional destinations from Southampton.,,,,869
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,28.01.2021,https://www.ft.com/content/3e0d8624-c687-4e24-a680-df9b405ba17b,Easyjet,EasyJet slashes flying schedule in response to travel restrictions,,,,870
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,28.01.2021,https://simpleflying.com/odyssey-airlines/?utm_source=dlvr.it&utm_medium=twitter,Odyssey Airlines,Odyssey Airlines – The London City Transatlantic A220 Start Up,,,,871
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,29.01.2021,https://viewfromthewing.com/ghana-threatens-to-effectively-ban-british-airways-because-they-dont-like-london-gatwick-airport/,British Airways,Ghana Aviation Ministry unhappy that BA plans to operate its Accra flight to London’s Gatwick airport instead of Heathrow.,,,,872
United Kingdom of Great Britain & Northern Ireland,GBR,-0.239652,52.24861,29.01.2021,https://www.ft.com/content/e54b38fd-609d-4817-9adb-9428db2d52e3?desktop=true&segmentId=7c8f09b9-9b61-4fbb-9430-9208a9e233c8#myft:notification:daily-email:content,Easyjet,EasyJet/Wizz Air: long haul.,,,,873
United Republic of Tanzania,TZA,34.804265,-6.26364,05.01.2021,https://www.logupdateafrica.com/air-tanzania-to-fly-twiceweekly-flights-to-geita-from-jan-9-aviation,Air Tanzania,Air Tanzania to fly twice-weekly flights to Geita from Jan 9.,,,,874
United Republic of Tanzania,TZA,34.804265,-6.26364,19.01.2021,https://twitter.com/TanzaniaUpdates/status/1351413837040410624?s=08,"Air India, Air Tanzania","Air India, Air Tanzania sign an airline interline agreement",,,,875
United States of America,USA,-99.446708,39.40399,01.12.2020,https://www.aviation24.be/airlines/american-airlines/preparing-for-a-vaccine-american-cargo-operations-conducting-trial-flights-from-miami-to-south-america/?utm_source=rss&utm_medium=rss&utm_campaign=preparing-for-a-vaccine-american-cargo-operations-conducting-trial-flights-from-miami-to-south-america,American Airlines,American Cargo operations conducting trial flights from Miami to South America.,,,,876
United States of America,USA,-99.446708,39.40399,01.12.2020,https://worldairlinenews.com/2020/12/01/chile-becomes-the-first-latin-american-country-to-trial-digital-health-pass-for-american-airlines/,American Airlines,Chile becomes the first Latin American country to trial digital health pass for American Airlines,,,,877
United States of America,USA,-99.446708,39.40399,02.12.2020,https://www.wnct.com/local-news/american-airlines-suspends-flights-at-pgv-until-january/,American Airlines,American Airlines extends suspension of flights at North Carolina's Pitt-Greenville Airport until 5 January ,,,,878
United States of America,USA,-99.446708,39.40399,02.12.2020,https://www.foxbusiness.com/markets/united-airlines-american-halt-non-stop-flights-to-shanghai,American Airlines,"United Airlines, American halt non-stop flights to Shanghai",,,,879
United States of America,USA,-99.446708,39.40399,02.12.2020,https://www.flightglobal.com/networks/hawaiian-cuts-service-as-kauai-opts-out-of-pre-travel-testing/141395.article,Hawaiian Airlines,Hawaiian cuts service as Kauai opts out of pre-travel testing,,,,880
United States of America,USA,-99.446708,39.40399,02.12.2020,https://simpleflying.com/jetblue-q4-cash/,JetBlue,JetBlue Is now burning up to $8 Million each day.,,,,881
United States of America,USA,-99.446708,39.40399,03.12.2020,https://www.thesouthafrican.com/travel/us-carrier-united-airlines-postpones-restart-date-cape-town-new-york-flights/,United Airlines,United announces it will restart flights between NYC and Cape Town in late 2021.,,,,882
United States of America,USA,-99.446708,39.40399,04.12.2020,https://worldairlinenews.com/2020/12/03/delta-launches-industrys-first-contact-tracing-for-travelers-returning-to-u-s/,Delta Airlines,Delta launches industry’s first contact tracing for travelers returning to U.S; ,,,,883
United States of America,USA,-99.446708,39.40399,05.12.2020,https://www.aviation24.be/airlines/air-france-klm-group/klm-royal-dutch-airlines/delta-air-lines-and-klm-royal-dutch-airlines-to-offer-covid-tested-flights-from-atlanta-to-amsterdam/?utm_source=rss&utm_medium=rss&utm_campaign=delta-air-lines-and-klm-royal-dutch-airlines-to-offer-covid-tested-flights-from-atlanta-to-amsterdam,Delta Airlines,Delta Air Lines and KLM Royal Dutch Airlines to offer COVID-tested flights from Atlanta to Amsterdam.,,,,884
United States of America,USA,-99.446708,39.40399,05.12.2020,https://www.bizjournals.com/dallas/news/2020/12/03/southwest-airlines-furloughs.html,Southwest Airlines,"Southwest Airlines begins furlough process for nearly 7,000 employees.",,,,885
United States of America,USA,-99.446708,39.40399,06.12.2020,https://simpleflying.com/eastern-dominican-republic/,Eastern Airlines,Eastern Airlines plans Dominican Republic flights.,,,,886
United States of America,USA,-99.446708,39.40399,09.12.2020,https://worldairlinenews.com/2020/12/08/american-airlines-offers-preflight-covid-19-testing-for-all-us-destinations-with-travel-requirements/,"American Airlines, JetBlue, United Airlines",American Airlines offers preflight COVID-19 testing for all US destinations with travel requirements.,,,,887
United States of America,USA,-99.446708,39.40399,09.12.2020,https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-begins-ticket-sales-for-nonstop-service-between-honolulu-and-austin-ontario-and-orlando,Hawaiian Airlines,"Hawaiian Airlines begins ticket sales for nonstop service between Honolulu, Austin, Ontario and Orlando.",,,,888
United States of America,USA,-99.446708,39.40399,09.12.2020,https://worldairlinenews.com/2020/12/08/united-launches-virtual-on-demand-customer-service-at-the-airport/,United Airlines,"United launches virtual, on demand customer service at the airport.",,,,889
United States of America,USA,-99.446708,39.40399,10.12.2020,https://simpleflying.com/american-grows-preflight-testing-us/,"American Airlines, JetBlue, United Airlines",American Airlines grows preflight testing to more domestic cities.,,,,890
United States of America,USA,-99.446708,39.40399,10.12.2020,https://www.businesstravelnews.com/Global/Delta-Expands-Change-Fee-Elimination-to-Cover-Long-Haul-Travel-from-N-America?utm_source=newsletter&utm_medium=email&utm_campaign=eltrdaily&oly_enc_id=0862C8061734D6U,Delta Airlines,Delta expands change fee elimination to cover long-haul travel from North America.,,,,891
United States of America,USA,-99.446708,39.40399,10.12.2020,https://worldairlinenews.com/2020/12/10/eastern-airlines-to-launch-flights-from-philadelphia-and-boston-to-santo-domingo/,Eastern Airlines,Eastern Airlines to launch flights from Philadelphia and Boston to Santo Domingo.,,,,892
United States of America,USA,-99.446708,39.40399,10.12.2020,https://worldairlinenews.com/2020/12/10/united-pledges-to-become-100-green-by-reducing-its-greenhouse-gas-ghg-emissions-by-100-by-2050/,United Airlines,United pledges to become 100% green by reducing its greenhouse gas (GHG) emissions by 100% by 2050.,,,,893
United States of America,USA,-99.446708,39.40399,11.12.2020,https://thepointsguy.com/news/southwest-airlines-new-routes-houston-long-beach/,Southwest Airlines,"Southwest Airlines adds 16 new routes, including from Houston and Long Beach.",,,,894
United States of America,USA,-99.446708,39.40399,14.12.2020,https://www.stabroeknews.com/2020/12/13/news/guyana/jetblue-begins-new-guyana-service/,JetBlue,JetBlue begins new Guyana service.,,,,895
United States of America,USA,-99.446708,39.40399,14.12.2020,http://toi.in/n6l5oZ49/a31gj,United Airlines,United Airlines starts daily Delhi-Chicago nonstop flights.,,,,896
United States of America,USA,-99.446708,39.40399,15.12.2020,https://www.bizjournals.com/pacific/news/2020/12/14/alaska-airlines-rolls-out-new-hawaii-program.html,Alaska Airlines,Alaska Airlines introduces Hawaii Pre-Clear program.,,,,897
United States of America,USA,-99.446708,39.40399,15.12.2020,https://www.google.com/url?rct=j&sa=t&url=https://airlinegeeks.com/2020/12/14/eastern-airlines-launching-flights-from-three-u-s-cities-to-belo-horizonte-brazil/&ct=ga&cd=CAEYByoUMTMyOTg4OTEzNDU4MTU5NTM1ODkyGjc1NmQ3M2Y0OTM2ZWZhMTU6Y29tOmVuOlVT&usg=AFQjCNGx6rbVYFH7fYD1cvu8uQaMVJ5tNQ,Eastern Airlines,"Eastern Airlines launching flights from three (BOS, MIA, NYC) U.S. cities to Belo Horizonte, Brazil.",,,,898
United States of America,USA,-99.446708,39.40399,16.12.2020,https://www.nasdaq.com/articles/delta-air-lines-in-talks-to-add-more-quarantine-free-flights-2020-12-15-0,Delta Airlines,Delta Air Lines in talks to add more quarantine-free flights.,,,,899
United States of America,USA,-99.446708,39.40399,16.12.2020,https://worldairlinenews.com/2020/12/16/united-and-cdc-work-together-on-contact-tracing-initiative-for-all-international-and-domestic-flights/,United Airlines,United and CDC work together on contact tracing initiative for all international and domestic flights.,,,,900
United States of America,USA,-99.446708,39.40399,18.12.2020,https://www.foxbusiness.com/lifestyle/united-airlines-cdc-voluntary-contact-tracing-all-passengers,United Airlines,United Airlines to begin collecting contact-tracing information from passengers in coming weeks.,,,,901
United States of America,USA,-99.446708,39.40399,18.12.2020,https://worldairlinenews.com/2020/12/17/jetblue-to-add-miami-key-west-guatemala-city-and-los-cabos-mexico/,JetBlue,"JetBlue to add Miami, Key West, Guatemala City and Los Cabos, Mexico.",,,,902
United States of America,USA,-99.446708,39.40399,19.12.2020,https://techxplore.com/news/2020-12-airlines-resume-boeing-max-flights.html,United Airlines,United Airlines to resume Boeing 737 MAX flights on 11 February ,,,,903
United States of America,USA,-99.446708,39.40399,21.12.2020,https://www.aviacionline.com/2020/12/costa-rica-suma-nuevas-rutas-por-parte-de-united-airlines-y-jetblue/,"United Airlines, JetBlue",Costa Rica adds new routes on the part United Airlines an JetBlue.,,,,904
United States of America,USA,-99.446708,39.40399,21.12.2020,https://worldairlinenews.com/2020/12/18/jetblue-expands-testing-options/,JetBlue,JetBlue expands testing options.,,,,905
Cape Verde,CPV,-23.624781,15.083715,,,,,,,,906
Central African Republic,CAF,20.935595,7.003721,,,,,,,,907
Chad,TCD,18.666184,15.362793,,,,,,,,908
Chagos Archipelagio,IOT,72.459611,-7.40237,,,,,,,,909
Chile,CHL,-71.21981,-35.226443,09.12.2020,https://www.aircargonews.net/airlines/latam-cargo-launches-flights-to-qatar/,LATAM,LATAM Cargo launches flights to Qatar.,,,,910
Chile,CHL,-71.21981,-35.226443,29.12.2020,https://www.reportur.com/aerolineas/2020/12/28/latam-cueto-pone-usd-250-millones-hacerla-low-cost/,LATAM,Cueto family invests USD 250 million to turn the airline into a low-cost airline.,,,,911
China,CHN,104.140337,32.309904,23.12.2020,https://www.caixinglobal.com/2020-12-24/china-southern-airlines-halts-uk-flights-citing-virus-mutation-101642715.html,China Southern,China Southern Airlines suspends direct flights between China and U.K. ,,,,912
China,CHN,104.140337,32.309904,14.01.2021,http://www.xinhuanet.com/english/asiapacific/2021-01/14/c_139667305.htm,China Eastern,China Eastern resumes air route linking Kunming and Bangkok ,,,,913
China/India,"CHN, IND",79.333961,32.875909,,,,,,,,914
Christmas Island,CXR,105.637062,-10.485213,,,,,,,,915
Clipperton Island,PYF,-109.21719,10.303389,,,,,,,,916
Cocos (Keeling) Islands,CCK,96.829094,-12.18439,,,,,,,,917
Colombia,COL,-73.079481,3.904939,02.12.2020,https://www.anna.aero/2020/12/01/routes-reconnected-avianca-ceo-there-was-a-lot-of-nonsensical-flying-in-the-region/,Avianca,Avianca CEO: “there was a lot of nonsensical flying in the region”,,,,918
Colombia,COL,-73.079481,3.904939,02.12.2020,https://www.routesonline.com/news/29/breaking-news/294834/routes-reconnected-third-airline-on-the-agenda-for-viva-air/,Viva Air,Viva Air gearing up for further expansion in the Latin American market with the potential launch of a third airline.,,,,919
Colombia,COL,-73.079481,3.904939,11.12.2020,https://www.routesonline.com/news/29/breaking-news/294882/routes-reconnected-perfect-time-for-new-colombian-ulcc/,Ultra Air,Perfect' time for new Colombian Ultra Low Cost Carrier.,,,,920
Colombia,COL,-73.079481,3.904939,22.12.2020,https://www.eltiempo.com/economia/sectores/coronavirus-por-nueva-cepa-en-reino-unidos-avianca-cancela-tres-vuelos-semanales-y-ventas-556117,Avianca,Avianca cancels flights and ticket sales to the UK.,,,,921
Colombia,COL,-73.079481,3.904939,15.01.2021,https://www.dw.com/es/el-salvador-multa-a-avianca-por-transportar-a-pasajero-con-covid-19/a-56228117,Avianca,El Salvador fines Avianca for transporting COVID positive passenger.,,,,922
Colombia,COL,-73.079481,3.904939,18.01.2021,https://www.elquindiano.com/noticia/24076/avianca-aumenta-vuelos-entre-armenia-y-bogota-hasta-el-31-de-enero,Avianca,"Avianca increases its Bogota-Armenia (Colombia) frequency, until 31JAN21.",,,,923
Colombia,COL,-73.079481,3.904939,28.01.2021,https://aviacionaldia.com/2021/01/colombia-restringe-vuelos-desde-y-hacia-brasil.html,Avianca/ LATAM,Colombia restricts flights to/from Brazil.,,,,924
Colombia,COL,-73.079481,3.904939,28.01.2021,https://www.aviacionline.com/2021/01/wingo-retoma-sus-vuelos-entre-bogota-y-mexico/,Wingo,Wingo resumes flights between Bogotá and México,,,,925
Colombia,COL,-73.079481,3.904939,29.01.2021,https://airlinegeeks.com/2021/01/28/avianca-strengthens-network-increases-number-of-routes-by-77/,Avianca,"Avianca Strengthens Network, Increases Number of Routes by 77%",,,,926
Comoros,COM,43.354136,-11.66225,,,,,,,,927
Congo,COG,15.221024,-0.840003,,,,,,,,928
Côte d'Ivoire,CIV,-5.552758,7.622364,22.01.2021,Côte d’Ivoire/ voler avec A320 à l’intérieur du pays c’est possible : voici les différents tarifs,Air Cote d'Iviore,Air fares for Air Cote d’Iviore on domestic routes.,,,,929
Cook Islands,COK,-159.77791,-21.23477,18.12.2020,https://worldairlinenews.com/2020/12/17/pasifika-air-is-a-new-proposed-airline-for-flights-to-the-cook-islands/,Pasifika Air,Pasifika Air is a new proposed airline for flights to the Cook Islands.,,,,930
Croatia,HRV,17.958746,45.451704,02.12.2020,https://www.aviation24.be/airlines/croatia-airlines/state-aid-european-commission-approves-e11-7-million-croatian-grant-to-compensate-croatia-airlines-for-damage-caused-by-coronavirus-outbreak/?utm_source=rss&utm_medium=rss&utm_campaign=state-aid-european-commission-approves-e11-7-million-croatian-grant-to-compensate-croatia-airlines-for-damage-caused-by-coronavirus-outbreak,Croatia Airlines ,EC approves €11.7 million Croatian grant to compensate Croatia Airlines for coronavirus damage.,,,,931
Croatia,HRV,17.958746,45.451704,23.12.2020,https://www.total-croatia-news.com/travel/49092-2021-croatia-airlines-flight-schedule,Croatia Airlines ,Flights to Croatia: January 2021 Croatia Airlines Flight Schedule Announced,,,,932
Croatia,HRV,17.958746,45.451704,11.01.2021,https://www.exyuaviation.com/2021/01/croatia-airlines-plans-rigorous-cost.html?m=1,Croatia Airlines ,Croatia Airlines plans “rigorous” cost saving measures,,,,933
Croatia,HRV,17.958746,45.451704,18.01.2021,https://www.exyuaviation.com/2021/01/croatia-airlines-deploys-turboprops-on.html,Croatia Airlines ,Croatia Airlines deploys turboprops on majrity of flights.,,,,934
Croatia,HRV,17.958746,45.451704,27.01.2021,https://www.exyuaviation.com/2021/01/wizz-air-to-launch-another-new-route-to.html?m=1,Wizz Air,"Wizz Air launch another route to Split from Gdansk, starting 06JUN21.",,,,935
Croatia,HRV,17.958746,45.451704,27.01.2021,https://www.exyuaviation.com/2021/01/croatia-airlines-reduces-operations.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:+Ex-yuAviationNews+(EX-YU+Aviation+News),Croatia Airlines ,Croatia Airlines will suspend flights to Sarajevo and Vienna in February because of COVID-19; other destinations will be added,,,,936
Cuba,CUB,-79.54237,22.094607,06.01.2021,https://www.tribpub.com/gdpr/sun-sentinel.com/,Caribbean Airlines ,Caribbean Airlines suspends flights to Havana because of COVID-19 restrictions,,,,937
Curaçao,CUW,-69.056155,12.230503,,,,,,,,938
Cyprus,CYP,33.221964,35.05631,01.12.2020,https://simpleflying.com/russia-cyprus-airways-ban/,Cyprus Airways,Cyprus Airways flights banned from carrying passengers to Russia.,,,,939
Cyprus,CYP,33.221964,35.05631,05.12.2020,https://www.aerotime.aero/gabriele/26622-russian-authority-removes-flight-ban-for-cyprus-airways,Cyprus Airways,Cyprus Airways resumes flights to Moscow and St. Petersburg ,,,,940
Cyprus,CYP,33.221964,35.05631,29.01.2021,https://cyprus-mail.com/2021/01/28/wizz-air-adds-3-destinations-to-its-larnaca-network-suffers-e116m-loss-for-q3-2021/,Wizz Air,Wizz Air adds 3 destinations to its Larnaca network.,,,,941
Dekelia,xUK,33.789214,35.01813,,,,,,,,942
Democratic People's Republic of Korea,PRK,127.180425,40.146267,13.01.2021,https://worldairlinenews.com/2021/01/13/congo-airways-orders-two-embraer-e195-e2s/,Congo Airways,Congo Airways orders two Embraer E195-E2s,,,,943
Democratic Republic of the Congo,COD,23.655976,-2.876871,,,,,,,,944
Denmark,DNK,9.357947,56.264252,03.12.2020,https://worldairlinenews.com/2020/12/03/sas-loses-235-million-in-the-third-quarter-will-early-retire-21-aircraft/,SAS,"SAS loses $235 million in the third quarter, will early retire 21 aircraft.",,,,945
Denmark,DNK,9.357947,56.264252,14.12.2020,https://www.ch-aviation.com/portal/news/98335-sas-works-on-further-financing-solutions-optimises-fleet,SAS,"SAS works on further financing solutions, optimises fleet.",,,,946
Denmark,DNK,9.357947,56.264252,25.01.2021,https://apnews.com/article/dubai-united-arab-emirates-denmark-middle-east-coronavirus-pandemic-a7f8ba15e5b517dab12c1a96efffd020,Etihad/ Emirates,Denmark suspends flights from UAE amid doubts over virus tests.,,,,947
Dominica,DMA,-61.350113,15.434742,,,,,,,,948
Dominican Republic,DOM,-70.499109,18.898312,20.12.2020,https://simpleflying.com/condor-dominican-republic-resumption/,Condor,Condor resumes flights from Frankfurt to Punta Cana,,,,949
Egypt,EGY,29.776611,26.5826,01.12.2020,https://centreforaviation.com/news/egyptair-activates-codeshare-agreement-with-air-cairo-1040332,EgyptAir,EgyptAir activates codeshare agreement with Air Cairo.,,,,950
Egypt,EGY,29.776611,26.5826,08.12.2020,http://english.ahram.org.eg/NewsContent/1/64/396297/Egypt/Politics-/EgyptAir-ready-to-transport-coronavirus-vaccine.aspx,EgyptAir,EgyptAir ready to transport coronavirus vaccine.,,,,951
Egypt,EGY,29.776611,26.5826,09.12.2020,https://www.anna.aero/2020/12/07/egyptair-launches-budapest-to-hurghada/,EgyptAir,EgyptAir launches Budapest to Hurghada.,,,,952
Egypt,EGY,29.776611,26.5826,10.12.2020,https://www.egyptindependent.com/egyptair-claims-it-is-ready-to-transport-virus-vaccine-doses-from-anywhere-in-the-world-to-egypt/,EgyptAir,EgyptAir claims it is ready to transport COVID-19 vaccine doses from anywhere in the world to Egypt.,,,,953
Egypt,EGY,29.776611,26.5826,11.12.2020,https://www.app.com.pk/top-news/egyptair-flights-between-cairo-karachi-being-planned-envoy-tells-shibli/,EgyptAir,"Egypt Air flights between Cairo, Karachi being planned: Envoy tells Shibli.",,,,954
Egypt,EGY,29.776611,26.5826,14.12.2020,http://english.ahram.org.eg/NewsContent/1/64/396741/Egypt/Politics-/Kuwait-allows-resumption-of-return-flights-to-Egyp.aspx,EgyptAir,Kuwait allows resumption of return flights to Egypt after four-month hiatus.,,,,955
Egypt,EGY,29.776611,26.5826,14.12.2020,http://english.ahram.org.eg/NewsContent/1/64/396679/Egypt/Politics-/EgyptAir-extends-discounts-on-flights-to-Saudi-Ara.aspx,EgyptAir,EgyptAir extends discounts on flights to Saudi Arabia.,,,,956
Egypt,EGY,29.776611,26.5826,16.12.2020,https://www.ghanaweb.com/GhanaHomePage/business/Ghana-Egypt-Air-reach-Ghana-Air-partnership-agreement-1133489,EgyptAir,"Ghana, Egypt Air reach partnership agreement.",,,,957
Egypt,EGY,29.776611,26.5826,22.12.2020,https://www.aviation24.be/airlines/egyptair/gulf-air-and-egyptair-expand-codeshare-agreement/?utm_source=rss&utm_medium=rss&utm_campaign=gulf-air-and-egyptair-expand-codeshare-agreement,"EgyptAir, Gulf Air",Gulf Air and Egyptair expand codeshare agreement,,,,958
Egypt,EGY,29.776611,26.5826,23.12.2020,https://www.egypttoday.com/Article/1/95609/EgyptAir-suspends-flights-to-from-Oman-between-December-21-29,EgyptAir,"EgyptAir suspends flights to, from Oman between December 21-29",,,,959
Egypt,EGY,29.776611,26.5826,23.12.2020,https://egyptindependent.com/air-flights-between-egypt-and-united-kingdom-continue-until-further-notice-from-government-chairman/,EgyptAir,Flights between Egypt and UK will continue: EgyptAir Chairman.,,,,960
Egypt,EGY,29.776611,26.5826,28.12.2020,Xinhuanews,EgyptAir,"EgyptAir will resume flights between Cairo, Muscat from 28 December ",,,,961
Egypt,EGY,29.776611,26.5826,30.12.2020,https://egyptindependent.com/egyptair-will-continue-operating-flights-with-saudi-arabia/,EgyptAir,EgyptAir will continue operating flights with Saudi Arabia.,,,,962
Egypt,EGY,29.776611,26.5826,06.01.2021,https://www.arabianaerospace.aero/egyptair-operates-a-daily-flight-to-lagos-and-addis-ababa.html,EgyptAir,EgyptAir operates a daily flight to Lagos and Addis Ababa.,,,,963
Egypt,EGY,29.776611,26.5826,07.01.2021,https://centreforaviation.com/news/mahan-air-and-egyptair-to-temporarily-suspend-china-service-1046087,"EgyptAir, Mahan Air",Mahan Air and EgyptAir to temporarily suspend China service,,,,964
Egypt,EGY,29.776611,26.5826,12.01.2021,"https://finance.yahoo.com/news/egypt-reopens-airspace-qatar-sources-103431858.html#:~:text=CAIRO%20(Reuters)%20%2D%20Egypt%20reopened,sources%20and%20state%20media%20said.&text=Egypt%20and%20its%20Gulf%20allies,supports%20terrorism%2C%20allegations%20Doha%20denies.",EgyptAir,Egypt airspace reopens to Qatar following end of Doha dispute.,,,,965
Egypt,EGY,29.776611,26.5826,12.01.2021,https://www.logupdateafrica.com/egyptair-starts-addis-ababa-service-lagos-route-to-begin-by-feb-aviation,EgyptAir,EgyptAir starts Addis Ababa service 06JAN21; Lagos route to begin by 01EB21.,,,,966
Egypt,EGY,29.776611,26.5826,19.01.2021,https://www.egyptindependent.com/egyptair-makes-first-fight-to-doha-after-3-year-halt-on-monday/,EgyptAir,EgyptAir makes first fight to Doha after 3-year halt on Monday.,,,,967
Egypt,EGY,29.776611,26.5826,25.01.2021,https://www.aaco.org/media-center/news/aaco-members/air-arabia-resumes-flights-between-alexandria-and-doha,Air Arabia,Air Arabia Egypt resumes direct flights between Alexandria and Doha from 2 February,,,,968
Egypt,EGY,29.776611,26.5826,26.01.2021,https://www.arabnews.com/node/1798256/business-economy,EgyptAir,EgyptAir reduces its ticket prices by 50% to European countries,,,,969
Equatorial Guinea,GNQ,10.46817,1.567542,,,,,,,,970
Eritrea,ERI,38.110583,16.128858,,,,,,,,971
Estonia,EST,25.837845,58.683671,,,,,,,,972
Eswatini,SWZ,31.501493,-26.56471,,,,,,,,973
Ethiopia,ETH,39.635053,8.631222,03.12.2020,https://www.parcelandpostaltechnologyinternational.com/news/cainiao-teams-up-with-ethiopian-airlines-to-launch-cold-chain-service-for-vaccine-transportation.html,Ethiopian,Cainiao teams up with Ethiopian Airlines to launch cold chain service for vaccine transportation.,,,,974
Ethiopia,ETH,39.635053,8.631222,08.12.2020,https://www.africanews.com/2020/12/07/ethiopian-kenya-get-ready-to-fly-covid-19-vaccines-to-africa/,"Ethiopian, Kenya Airways","Ethiopian, Kenya get ready to fly COVID-19 vaccines to Africa.",,,,975
Ethiopia,ETH,39.635053,8.631222,11.12.2020,https://www.aviationpros.com/airports/press-release/21202007/moscow-domodedovo-airport-dme-ethiopian-airlines-launches-second-weekly-service-to-addis-ababa-from-domodedovo-airport,Ethiopian,Ethiopian Airlines launches second weekly service to Addis Ababa from Domodedovo Airport.,,,,976
Ethiopia,ETH,39.635053,8.631222,17.12.2020,https://www.flightglobal.com/air-transport/china-imposes-tougher-restrictions-for-international-flights/141652.article,"Ethiopian Airlines, Swiss and Ikar Airlines.","China imposes tougher restrictions for international flights- bans Ethiopian Airlines, Swiss and Ikar Airlines.",,,,977
